,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
21,EPIC 206049452,2MASS J22180636-1326145,EPIC 206049452.01,,334.52655,0.0,22h18m06.37s,-13.437335999999998,0.0,-13d26m14.4s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,1,3.0,,,,,,,,,4521.0,,,0.0,,,,,,,,,,0.7,,,0.0,,,,,13.13,,0.0,,,,,,,,,,,,,,,,,,,,,,11.411,0.023,0.0,10.8,0.024,0.0,10.717,0.025,0.0,10.513,0.023,0.0,10.55,0.021,0.0,10.469000000000001,0.076,0.0,8.878,0.494,0.0,,,,0.611,0.033,0.0,0.083,0.035,0.0,0.6940000000000001,0.034,0.0,,,14.454495,,,0.0,2456989.197,,,0.0,0.0843,,,0.0,0.0920833,,,0.0,,,,,0.76,,,0.0,,,,,0.029230000000000003,,,0.0,0.19699999999999998,,,0.0,2.21,,,0.0,,,,,1.0
22,EPIC 206049764,2MASS J22092179-1325438,EPIC 206049764.01,K2-171 b,332.34082,0.0,22h09m21.80s,-13.428865,0.0,-13d25m43.9s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5032.0,,,0.0,,,,,,,,,,0.77,,,0.0,,,,,12.445,,0.0,13.525,0.02,0.0,12.66,0.04,0.0,,,,13.073,0.01,0.0,12.395999999999999,0.02,0.0,12.175999999999998,0.02,0.0,,,,11.100999999999999,0.024,0.0,10.614,0.023,0.0,10.529000000000002,0.025,0.0,10.459000000000001,0.023,0.0,10.522,0.02,0.0,10.42,0.09300000000000001,0.0,8.898,,-1.0,0.865,0.045,0.0,0.48700000000000004,0.033,0.0,0.085,0.034,0.0,0.5720000000000001,0.035,0.0,,,5.6315915,,,0.0,2456979.452,,,0.0,0.0217,,,0.0,0.27958330000000003,,,0.0,,,,,0.54,,,0.0,,,,,0.01372,,,0.0,0.11,,,0.0,1.23,,,0.0,,,,,1.0
23,EPIC 206055981,2MASS J22312613-1315528,EPIC 206055981.01,,337.858917,0.0,22h31m26.14s,-13.264626999999999,0.0,-13d15m52.7s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,4396.0,,,0.0,,,,,,,,,,0.68,,,0.0,,,,,13.418,,0.0,14.939,0.02,0.0,13.802999999999999,0.01,0.0,,,,14.398,0.01,0.0,13.36,0.02,0.0,12.997,0.05,0.0,,,,11.665999999999999,0.023,0.0,11.087,0.024,0.0,10.957,0.023,0.0,10.873,0.024,0.0,10.933,0.021,0.0,10.994000000000002,0.12,0.0,8.916,,-1.0,1.136,0.022000000000000002,0.0,0.579,0.033,0.0,0.13,0.033,0.0,0.7090000000000001,0.033,0.0,,,20.643928,,,0.0,2456997.393,,,0.0,0.118,,,0.0,0.08083330000000001,,,0.0,,,,,0.45,,,0.0,,,,,0.03129,,,0.0,0.22699999999999998,,,0.0,2.54,,,0.0,,,,,1.0
24,EPIC 206056433,2MASS J22204295-1315081,EPIC 206056433.01,,335.179047,0.0,22h20m42.97s,-13.252260999999999,0.0,-13d15m08.1s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,1,3.0,,,,,,,,,4418.0,,,0.0,,,,,,,,,,0.68,,,0.0,,,,,13.251,,0.0,14.868,0.03,0.0,13.651,0.034,0.0,,,,14.290999999999999,0.035,0.0,13.18,0.042,0.0,12.806,0.062,0.0,,,,11.554,0.028999999999999998,0.0,10.998,0.027000000000000003,0.0,10.835999999999999,0.021,0.0,10.742,0.022000000000000002,0.0,10.825,0.021,0.0,10.713,0.10400000000000001,0.0,8.412,,-1.0,1.217,0.045,0.0,0.556,0.04,0.0,0.162,0.034,0.0,0.718,0.036000000000000004,0.0,,,28.564994,,,0.0,2456998.795,,,0.0,0.0914,,,0.0,0.1633333,,,0.0,,,,,0.6,,,0.0,,,,,0.02852,,,0.0,0.201,,,0.0,2.25,,,0.0,,,,,1.0
25,EPIC 206061524,2MASS J22201376-1306526,EPIC 206061524.01,,335.057373,0.0,22h20m13.77s,-13.114626999999999,0.0,-13d06m52.7s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,4089.0,,,0.0,,,,,,,,,,0.62,,,0.0,,,,,14.443,,0.0,16.329,0.12,0.0,14.892999999999999,0.044000000000000004,0.0,,,,15.647,0.046,0.0,14.427999999999999,0.049,0.0,13.927,0.071,0.0,,,,12.413,0.027000000000000003,0.0,11.796,0.026000000000000002,0.0,11.579,0.021,0.0,11.499,0.023,0.0,11.542,0.022000000000000002,0.0,11.787,0.303,0.0,8.488,,-1.0,1.436,0.128,0.0,0.617,0.037000000000000005,0.0,0.217,0.033,0.0,0.8340000000000001,0.034,0.0,,,5.8796123,,,0.0,2456980.445,,,0.0,0.922,,,0.0,0.10541669999999999,,,0.0,,,,,0.54,,,0.0,,,,,0.08963,,,0.0,0.58,,,0.0,6.5,,,0.0,,,,,1.0
26,EPIC 206082454,2MASS J22211401-1233247,EPIC 206082454.01,K2-172 c,335.30838,0.0,22h21m14.01s,-12.5569,0.0,-12d33m24.8s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5449.0,,,0.0,,,,,,,,,,0.86,,,0.0,,,,,12.308,,0.0,13.229000000000001,0.042,0.0,12.437999999999999,0.031,0.0,,,,12.776,0.031,0.0,12.222000000000001,0.04,0.0,12.107000000000001,0.061,0.0,,,,11.097999999999999,0.024,0.0,10.76,0.023,0.0,10.661,0.019,0.0,10.630999999999998,0.023,0.0,10.679,0.021,0.0,10.529000000000002,0.1,0.0,8.495,0.34,0.0,0.7909999999999999,0.052000000000000005,0.0,0.33799999999999997,0.033,0.0,0.099,0.03,0.0,0.43700000000000006,0.031,0.0,,,29.626402,,,0.0,2456993.54,,,0.0,0.131,,,0.0,0.205,,,0.0,,,,,0.25,,,0.0,,,,,0.03282,,,0.0,0.304,,,0.0,3.41,,,0.0,,,,,1.0
27,EPIC 206082454,2MASS J22211401-1233247,EPIC 206082454.02,K2-172 b,335.30838,0.0,22h21m14.01s,-12.5569,0.0,-12d33m24.8s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5449.0,,,0.0,,,,,,,,,,0.86,,,0.0,,,,,12.308,,0.0,13.229000000000001,0.042,0.0,12.437999999999999,0.031,0.0,,,,12.776,0.031,0.0,12.222000000000001,0.04,0.0,12.107000000000001,0.061,0.0,,,,11.097999999999999,0.024,0.0,10.76,0.023,0.0,10.661,0.019,0.0,10.630999999999998,0.023,0.0,10.679,0.021,0.0,10.529000000000002,0.1,0.0,8.495,0.34,0.0,0.7909999999999999,0.052000000000000005,0.0,0.33799999999999997,0.033,0.0,0.099,0.03,0.0,0.43700000000000006,0.031,0.0,,,14.317001,,,0.0,2456982.295,,,0.0,0.0364,,,0.0,0.1625,,,0.0,,,,,0.0,,,0.0,,,,,0.01714,,,0.0,0.161,,,0.0,1.8,,,0.0,,,,,1.0
28,EPIC 206096602,2MASS J22172739-1211150,EPIC 206096602.01,K2-62 b,334.364166,0.0,22h17m27.40s,-12.187498,0.0,-12d11m15.0s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,4500.0,,,0.0,,,,,,,,,,0.69,,,0.0,,,,,12.045,,0.0,13.505,0.02,0.0,12.397,0.04,0.0,,,,12.965,0.03,0.0,11.978,0.05,0.0,11.651,0.05,0.0,,,,10.374,0.023,0.0,9.811,0.025,0.0,9.687999999999999,0.023,0.0,9.652000000000001,0.022000000000000002,0.0,9.716000000000001,0.021,0.0,9.557,0.045,0.0,8.394,,-1.0,1.1079999999999999,0.045,0.0,0.563,0.034,0.0,0.12300000000000001,0.034,0.0,0.6859999999999999,0.033,0.0,,,6.6717686,,,0.0,2456982.686,,,0.0,0.0831,,,0.0,0.06583330000000001,,,0.0,,,,,0.35,,,0.0,,,,,0.025869999999999997,,,0.0,0.19399999999999998,,,0.0,2.18,,,0.0,,,,,1.0
29,EPIC 206096602,2MASS J22172739-1211150,EPIC 206096602.02,K2-62 c,334.364166,0.0,22h17m27.40s,-12.187498,0.0,-12d11m15.0s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,4500.0,,,0.0,,,,,,,,,,0.69,,,0.0,,,,,12.045,,0.0,13.505,0.02,0.0,12.397,0.04,0.0,,,,12.965,0.03,0.0,11.978,0.05,0.0,11.651,0.05,0.0,,,,10.374,0.023,0.0,9.811,0.025,0.0,9.687999999999999,0.023,0.0,9.652000000000001,0.022000000000000002,0.0,9.716000000000001,0.021,0.0,9.557,0.045,0.0,8.394,,-1.0,1.1079999999999999,0.045,0.0,0.563,0.034,0.0,0.12300000000000001,0.034,0.0,0.6859999999999999,0.033,0.0,,,16.197189,,,0.0,2456991.545,,,0.0,0.0776,,,0.0,0.059583300000000006,,,0.0,,,,,0.22,,,0.0,,,,,0.02472,,,0.0,0.188,,,0.0,2.11,,,0.0,,,,,1.0
30,EPIC 206101302,2MASS J22134239-1203587,EPIC 206101302.01,K2-63 c,333.426666,0.0,22h13m42.40s,-12.066374,0.0,-12d03m58.9s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5686.0,,,0.0,,,,,,,,,,0.95,,,0.0,,,,,12.703,,0.0,13.469000000000001,0.01,0.0,12.876,0.02,0.0,,,,13.115,0.01,0.0,12.682,0.01,0.0,12.526,0.01,0.0,,,,11.606,0.021,0.0,11.32,0.021,0.0,11.274000000000001,0.022000000000000002,0.0,11.265999999999998,0.023,0.0,11.302,0.021,0.0,10.915999999999999,0.138,0.0,8.647,,-1.0,0.593,0.022000000000000002,0.0,0.28600000000000003,0.03,0.0,0.046,0.03,0.0,0.332,0.03,0.0,,,25.457815,,,0.0,2456983.646,,,0.0,0.0829,,,0.0,0.19166670000000002,,,0.0,,,,,0.35,,,0.0,,,,,0.026410000000000003,,,0.0,0.267,,,0.0,2.99,,,0.0,,,,,1.0
31,EPIC 206101302,2MASS J22134239-1203587,EPIC 206101302.02,K2-63 b,333.426666,0.0,22h13m42.40s,-12.066374,0.0,-12d03m58.9s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5686.0,,,0.0,,,,,,,,,,0.95,,,0.0,,,,,12.703,,0.0,13.469000000000001,0.01,0.0,12.876,0.02,0.0,,,,13.115,0.01,0.0,12.682,0.01,0.0,12.526,0.01,0.0,,,,11.606,0.021,0.0,11.32,0.021,0.0,11.274000000000001,0.022000000000000002,0.0,11.265999999999998,0.023,0.0,11.302,0.021,0.0,10.915999999999999,0.138,0.0,8.647,,-1.0,0.593,0.022000000000000002,0.0,0.28600000000000003,0.03,0.0,0.046,0.03,0.0,0.332,0.03,0.0,,,20.258209,,,0.0,2456989.584,,,0.0,0.0402,,,0.0,0.2070833,,,0.0,,,,,0.24,,,0.0,,,,,0.01824,,,0.0,0.18600000000000003,,,0.0,2.08,,,0.0,,,,,1.0
32,EPIC 206103150,2MASS J22044873-1201079,EPIC 206103150.01,WASP-47 b,331.203033,0.0,22h04m48.73s,-12.018892999999998,0.0,-12d01m08.0s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5427.0,,,0.0,,,,,,,,,,0.86,,,0.0,,,,,11.762,,0.0,12.720999999999998,0.040999999999999995,0.0,11.985999999999999,0.01,0.0,,,,12.216,0.04,0.0,11.767000000000001,0.07,0.0,11.567,0.04,0.0,,,,10.613,0.022000000000000002,0.0,10.31,0.021,0.0,10.192,0.026000000000000002,0.0,10.165,0.023,0.0,10.236,0.019,0.0,10.172,0.081,0.0,8.745,,-1.0,0.735,0.042,0.0,0.303,0.03,0.0,0.11800000000000001,0.033,0.0,0.42100000000000004,0.034,0.0,,,4.1591739,,,0.0,2456982.977,,,0.0,1.27,,,0.0,0.15125,,,0.0,,,,,0.37,,,0.0,,,,,0.1032,,,0.0,0.937,,,0.0,10.5,,,0.0,,,,,1.0
33,EPIC 206103150,2MASS J22044873-1201079,EPIC 206103150.02,WASP-47 d,331.203033,0.0,22h04m48.73s,-12.018892999999998,0.0,-12d01m08.0s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5427.0,,,0.0,,,,,,,,,,0.86,,,0.0,,,,,11.762,,0.0,12.720999999999998,0.040999999999999995,0.0,11.985999999999999,0.01,0.0,,,,12.216,0.04,0.0,11.767000000000001,0.07,0.0,11.567,0.04,0.0,,,,10.613,0.022000000000000002,0.0,10.31,0.021,0.0,10.192,0.026000000000000002,0.0,10.165,0.023,0.0,10.236,0.019,0.0,10.172,0.081,0.0,8.745,,-1.0,0.735,0.042,0.0,0.303,0.03,0.0,0.11800000000000001,0.033,0.0,0.42100000000000004,0.034,0.0,,,9.0305419,,,0.0,2456988.308,,,0.0,0.107,,,0.0,0.18208329999999998,,,0.0,,,,,0.59,,,0.0,,,,,0.03102,,,0.0,0.273,,,0.0,3.06,,,0.0,,,,,1.0
34,EPIC 206103150,2MASS J22044873-1201079,EPIC 206103150.03,WASP-47 e,331.203033,0.0,22h04m48.73s,-12.018892999999998,0.0,-12d01m08.0s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,5427.0,,,0.0,,,,,,,,,,0.86,,,0.0,,,,,11.762,,0.0,12.720999999999998,0.040999999999999995,0.0,11.985999999999999,0.01,0.0,,,,12.216,0.04,0.0,11.767000000000001,0.07,0.0,11.567,0.04,0.0,,,,10.613,0.022000000000000002,0.0,10.31,0.021,0.0,10.192,0.026000000000000002,0.0,10.165,0.023,0.0,10.236,0.019,0.0,10.172,0.081,0.0,8.745,,-1.0,0.735,0.042,0.0,0.303,0.03,0.0,0.11800000000000001,0.033,0.0,0.42100000000000004,0.034,0.0,,,0.78961301,,,0.0,2456979.762,,,0.0,0.0258,,,0.0,0.07833330000000001,,,0.0,,,,,0.0,,,0.0,,,,,0.01444,,,0.0,0.134,,,0.0,1.5,,,0.0,,,,,1.0
35,EPIC 206114294,2MASS J22092263-1144033,EPIC 206114294.01,,332.344208,0.0,22h09m22.61s,-11.734278,0.0,-11d44m03.4s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,3.0,,,,,,,,,3764.0,,,0.0,,,,,,,,,,0.52,,,0.0,,,,,15.737,,0.0,18.166,0.48,0.0,16.533,0.15,0.0,,,,17.288,0.077,0.0,15.815999999999999,0.14,0.0,15.072000000000001,0.03,0.0,,,,13.431,0.023,0.0,12.790999999999999,0.021,0.0,12.604000000000001,0.026000000000000002,0.0,12.495999999999999,0.023,0.0,12.522,0.026000000000000002,0.0,12.26,0.532,0.0,8.184,,-1.0,1.633,0.503,0.0,0.64,0.031,0.0,0.187,0.033,0.0,0.8270000000000001,0.035,0.0,,,3.2920598,,,0.0,2456980.049,,,0.0,0.642,,,0.0,0.0475,,,0.0,,,,,0.63,,,0.0,,,,,0.0772,,,0.0,0.405,,,0.0,4.54,,,0.0,,,,,1.0
36,EPIC 202059377,2MASS J06364422+2139056,EPIC 202059377.01,,99.184288,0.0,06h36m44.23s,21.651569,0.0,+21d39m05.6s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,0.0,,,,,,,,,8210.0,,,0.0,,,,,,,,,,1.94,,,0.0,,,,,8.7,,0.0,,,,,,,,,,,,,,,,,,,,,,8.482999999999999,0.027000000000000003,0.0,8.459,0.018000000000000002,0.0,8.422,0.017,0.0,8.4,0.022000000000000002,0.0,8.408999999999999,0.02,0.0,8.391,0.032,0.0,8.351,0.434,0.0,,,,0.024,0.032,0.0,0.037000000000000005,0.025,0.0,0.061,0.032,0.0,,,1.5771832,,,0.0,2456772.583,,,0.0,2.49,,,0.0,0.165,,,0.0,,,,,1.0,,,0.0,,,,,0.2491,,,0.0,2.98,,,0.0,33.4,,,0.0,,,,,1.0
37,EPIC 202066192,2MASS J06205938+2607313,EPIC 202066192.01,,95.247452,0.0,06h20m59.39s,26.12538,0.0,+26d07m31.4s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,1,0.0,,,,,,,,,7824.0,,,0.0,,,,,,,,,,1.87,,,0.0,,,,,14.8,,0.0,,,,,,,,,,,,,,,,,,,,,,14.385,0.026000000000000002,0.0,14.273,0.040999999999999995,0.0,14.341,0.055,0.0,14.312000000000001,0.031,0.0,14.41,0.057,0.0,12.312999999999999,,-1.0,8.832,,-1.0,,,,0.11199999999999999,0.049,0.0,-0.068,0.069,0.0,0.044000000000000004,0.061,0.0,,,3.2923818,,,0.0,2456774.826,,,0.0,0.924,,,0.0,0.0733333,,,0.0,,,,,0.9,,,0.0,,,,,0.1053,,,0.0,1.749,,,0.0,19.6,,,0.0,,,,,1.0
38,EPIC 202066537,2MASS J06570390+1837365,EPIC 202066537.01,,104.266029,0.0,06h57m03.85s,18.626739999999998,0.0,+18d37m36.3s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,0.0,,,,,,,,,6722.0,,,0.0,,,,,,,,,,1.89,,,0.0,,,,,14.8,,0.0,,,,,,,,,,,,,,,,,,,,,,13.74,0.032,0.0,13.58,0.044000000000000004,0.0,13.578,0.043,0.0,13.272,0.024,0.0,13.344000000000001,0.033,0.0,12.445,,-1.0,8.627,,-1.0,,,,0.16,0.054000000000000006,0.0,0.002,0.062,0.0,0.162,0.054000000000000006,0.0,,,6.9055211,,,0.0,2456775.097,,,0.0,2.65,,,0.0,0.15208329999999998,,,0.0,,,,,0.89,,,0.0,,,,,0.1906,,,0.0,2.998,,,0.0,33.6,,,0.0,,,,,1.0
39,EPIC 202071289,2MASS J06204394+2454156,EPIC 202071289.01,,95.18309,0.0,06h20m43.94s,24.904341,0.0,+24d54m15.6s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,0.0,,,,,,,,,5529.0,,,0.0,,,,,,,,,,0.89,,,0.0,,,,,11.0,,0.0,,,,,,,,,,,,,,,,,,,,,,9.698,0.02,0.0,9.363999999999999,0.02,0.0,9.259,0.017,0.0,9.237,0.024,0.0,9.251,0.02,0.0,9.162,0.033,0.0,8.829,0.473,0.0,,,,0.33399999999999996,0.027999999999999997,0.0,0.105,0.026000000000000002,0.0,0.439,0.026000000000000002,0.0,,,3.0459383,,,0.0,2456774.358,,,0.0,3.82,,,0.0,0.0920833,,,0.0,,,,,0.77,,,0.0,,,,,0.1997,,,0.0,1.695,,,0.0,19.0,,,0.0,,,,,1.0
40,EPIC 202071401,2MASS J06413069+2055222,EPIC 202071401.01,,100.37796800000001,0.0,06h41m30.71s,20.922810000000002,0.0,+20d55m22.1s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,0.0,,,,,,,,,4446.0,,,0.0,,,,,,,,,,0.69,,,0.0,,,,,12.9,,0.0,,,,,,,,,,,,,,,,,,,,,,10.784,0.026000000000000002,0.0,10.208,0.036000000000000004,0.0,10.107000000000001,0.03,0.0,,,,,,,,,,,,,,,,0.5760000000000001,0.044000000000000004,0.0,0.10099999999999999,0.047,0.0,0.677,0.04,0.0,,,3.238542,,,0.0,2456772.226,,,0.0,0.0499,,,0.0,0.05291669999999999,,,0.0,,,,,0.39,,,0.0,,,,,0.02037,,,0.0,0.149,,,0.0,1.67,,,0.0,,,,,1.0
41,EPIC 202072596,2MASS J06380257+2056215,EPIC 202072596.01,,99.51074200000001,0.0,06h38m02.58s,20.93931,0.0,+20d56m21.5s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,1,0.0,,,,,,,,,7430.0,,,0.0,,,,,,,,,,1.84,,,0.0,,,,,11.2,,0.0,,,,,,,,,,,,,,,,,,,,,,10.847000000000001,0.022000000000000002,0.0,10.767999999999999,0.021,0.0,10.73,0.018000000000000002,0.0,10.687000000000001,0.022000000000000002,0.0,10.682,0.021,0.0,10.835,0.168,0.0,8.682,,-1.0,,,,0.079,0.03,0.0,0.038,0.027999999999999997,0.0,0.11699999999999999,0.027999999999999997,0.0,,,3.979287,,,0.0,2456772.894,,,0.0,3.5,,,0.0,0.2008333,,,0.0,,,,,0.88,,,0.0,,,,,0.2167,,,0.0,3.346,,,0.0,37.5,,,0.0,,,,,1.0
42,EPIC 202083828,2MASS J06164957+2435470,EPIC 202083828.01,K2-26 b,94.206581,0.0,06h16m49.58s,24.596411,0.0,+24d35m47.1s,CONFIRMED,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,0,0.0,,,,,,,,,3731.0,,,0.0,,,,,,,,,,0.51,,,0.0,,,,,14.0,,0.0,,,,,,,,,,,,,,,,,,,,,,11.35,0.024,0.0,10.762,0.022000000000000002,0.0,10.53,0.018000000000000002,0.0,10.422,0.023,0.0,10.349,0.021,0.0,10.409,0.086,0.0,8.915,,-1.0,,,,0.588,0.033,0.0,0.23199999999999998,0.027999999999999997,0.0,0.82,0.03,0.0,,,14.567025,,,0.0,2456775.164,,,0.0,0.255,,,0.0,0.19416670000000003,,,0.0,,,,,0.0,,,0.0,,,,,0.04567,,,0.0,0.249,,,0.0,2.79,,,0.0,,,,,1.0
43,EPIC 202086968,2MASS J06280135+1623198,EPIC 202086968.01,,97.00563000000001,0.0,06h28m01.35s,16.388849,0.0,+16d23m19.9s,CANDIDATE,CANDIDATE,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,1,0.0,,,,,,,,,5693.0,,,0.0,,,,,,,,,,0.96,,,0.0,,,,,12.4,,0.0,,,,,,,,,,,,,,,,,,,,,,11.235,0.024,0.0,10.876,0.022000000000000002,0.0,10.83,0.022000000000000002,0.0,10.68,0.023,0.0,10.745,0.021,0.0,10.722000000000001,0.14,0.0,8.835,,-1.0,,,,0.359,0.033,0.0,0.046,0.031,0.0,0.405,0.033,0.0,,,1.8490876,,,0.0,2456772.183,,,0.0,2.74,,,0.0,0.13,,,0.0,,,,,0.97,,,0.0,,,,,0.2448,,,0.0,1.5430000000000001,,,0.0,17.3,,,0.0,,,,,1.0
